intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""40g,a*""","=""""",,"=""0.00000000""","=""0.89102""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).15s""","=""3D*""","=""1""",,"=""""","=""L6772""",
"=""50g,a*""","=""""",,"=""0.00000000""","=""0.88999""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).14s""","=""3D*""","=""2""",,"=""""","=""L6772""",
"=""50g,a*""","=""""",,"=""0.00000000""","=""0.88999""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).14s""","=""3D*""","=""3""",,"=""""","=""L6772""",
"=""50g,a*""","=""""",,"=""0.00000000""","=""0.88999""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).14s""","=""3D*""","=""1""",,"=""""","=""L6772""",
"=""45g,a""","=""""",,"=""0.00522739""","=""0.89419""","=""3s2.3p4""","=""3P""","=""0""","=""3s2.3p3.(2D*).21s""","=""3D*""","=""1""",,"=""""","=""L6772""",
"=""40g,a""","=""""",,"=""0.00522739""","=""0.89389""","=""3s2.3p4""","=""3P""","=""0""","=""3s2.3p3.(2D*).20s""","=""3D*""","=""1""",,"=""""","=""L6159""",
"=""50g,a*""","=""""",,"=""0.00360912""","=""0.8919""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2D*).16s""","=""3D*""","=""2""",,"=""""","=""L6159""",
"=""50g,a*""","=""""",,"=""0.00360912""","=""0.8919""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2D*).16s""","=""3D*""","=""1""",,"=""""","=""L6159""",
"=""25g,a*""","=""""",,"=""0.00000000""","=""0.88691""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).12s""","=""3D*""","=""3""",,"=""""","=""L6772""",
"=""25g,a*""","=""""",,"=""0.00000000""","=""0.88691""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).12s""","=""3D*""","=""1""",,"=""""","=""L6772""",
"=""25g,a*""","=""""",,"=""0.00000000""","=""0.88691""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).12s""","=""3D*""","=""2""",,"=""""","=""L6772""",
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.88644a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).10d""","=""3D*""","=""3""",,"=""""","=""L6752""",
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.88644a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).10d""","=""3D*""","=""1""",,"=""""","=""L6752""",
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.88644a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).10d""","=""3D*""","=""2""",,"=""""","=""L6752""",
"=""35g,a*""","=""""",,"=""0.00000000""","=""0.88474""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).11s""","=""3D*""","=""3""",,"=""""","=""L6772""",
"=""35g,a*""","=""""",,"=""0.00000000""","=""0.88474""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).11s""","=""3D*""","=""1""",,"=""""","=""L6772""",
"=""35g,a*""","=""""",,"=""0.00000000""","=""0.88474""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).11s""","=""3D*""","=""2""",,"=""""","=""L6772""",
"=""50a*""","=""""",,"=""0.08418840""","=""0.9688a""","=""3s2.3p4""","=""1D""","=""2""","=""3s2.3p3.(2P*).8d""","=""3D*""","=""3""",,"=""""","=""L6159""",
"=""50a*""","=""""",,"=""0.08418840""","=""0.9688a""","=""3s2.3p4""","=""1D""","=""2""","=""3s2.3p3.(2P*).8d""","=""3D*""","=""1""",,"=""""","=""L6159""",
"=""50a*""","=""""",,"=""0.08418840""","=""0.9688a""","=""3s2.3p4""","=""1D""","=""2""","=""3s2.3p3.(2P*).8d""","=""3D*""","=""2""",,"=""""","=""L6159""",
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.88404a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).9d""","=""3D*""","=""3""",,"=""""","=""L6752""",
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.88404a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).9d""","=""3D*""","=""1""",,"=""""","=""L6752""",
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.88404a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).9d""","=""3D*""","=""2""",,"=""""","=""L6752""",
"=""50g,a*""","=""""",,"=""0.00000000""","=""0.88134""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).10s""","=""3D*""","=""3""",,"=""""","=""L6772""",
"=""50g,a*""","=""""",,"=""0.00000000""","=""0.88134""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).10s""","=""3D*""","=""1""",,"=""""","=""L6772""",
"=""50g,a*""","=""""",,"=""0.00000000""","=""0.88134""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).10s""","=""3D*""","=""2""",,"=""""","=""L6772""",
"=""20g,a""","=""""",,"=""0.00522739""","=""0.88644a""","=""3s2.3p4""","=""3P""","=""0""","=""3s2.3p3.(2D*).10d""","=""3D*""","=""1""",,"=""""","=""L6772""",
"=""30g,a""","=""""",,"=""0.00000000""","=""0.88099""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).8d""","=""1D*""","=""2""",,"=""""","=""L6772""",
"=""40g,a""","=""""",,"=""0.00000000""","=""0.88073""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).8d""","=""3S*""","=""1""",,"=""""","=""L6772""",
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.88045a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).8d""","=""3D*""","=""3""",,"=""""","=""L6752""",
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.88045a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).8d""","=""3D*""","=""1""",,"=""""","=""L6752""",
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.88045a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).8d""","=""3D*""","=""2""",,"=""""","=""L6752""",
"=""35a*""","=""""",,"=""0.08418840""","=""0.9628a""","=""3s2.3p4""","=""1D""","=""2""","=""3s2.3p3.(2P*).7d""","=""3P*""","=""1""",,"=""""","=""L6772""",
"=""35a*""","=""""",,"=""0.08418840""","=""0.9628a""","=""3s2.3p4""","=""1D""","=""2""","=""3s2.3p3.(2P*).7d""","=""3P*""","=""2""",,"=""""","=""L6772""",
"=""30g,a*""","=""""",,"=""0.00000000""","=""0.87766""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).7d""","=""3P*""","=""1""",,"=""""","=""L6772""",
"=""30g,a*""","=""""",,"=""0.00000000""","=""0.87766""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).7d""","=""3P*""","=""2""",,"=""""","=""L6772""",
"=""25g,a""","=""""",,"=""0.00360912""","=""0.88099""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2D*).8d""","=""1D*""","=""2""",,"=""""","=""L6772""",
"=""40g,a""","=""""",,"=""0.00360912""","=""0.88073""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2D*).8d""","=""3S*""","=""1""",,"=""""","=""L6772""",
"=""50g,a*""","=""""",,"=""0.00000000""","=""0.87668""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).9s""","=""3D*""","=""1""",,"=""""","=""L6772""",
"=""50g,a*""","=""""",,"=""0.00000000""","=""0.87668""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).9s""","=""3D*""","=""2""",,"=""""","=""L6772""",
"=""50g,a*""","=""""",,"=""0.00000000""","=""0.87668""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).9s""","=""3D*""","=""3""",,"=""""","=""L6772""",
"=""40g,a""","=""""",,"=""0.00522739""","=""0.88134""","=""3s2.3p4""","=""3P""","=""0""","=""3s2.3p3.(2D*).10s""","=""3D*""","=""1""",,"=""""","=""L6772""",
"=""50g,a""","=""""",,"=""0.00000000""","=""0.87572""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).7d""","=""3S*""","=""1""",,"=""""","=""L6772""",
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.87487a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).7d""","=""3D*""","=""1""",,"=""""","=""L6752""",
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.87487a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).7d""","=""3D*""","=""2""",,"=""""","=""L6752""",
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.87487a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).7d""","=""3D*""","=""3""",,"=""""","=""L6752""",
"=""35g,a*""","=""""",,"=""0.00360912""","=""0.87668""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2D*).9s""","=""3D*""","=""1""",,"=""""","=""L6772""",
"=""35g,a*""","=""""",,"=""0.00360912""","=""0.87668""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2D*).9s""","=""3D*""","=""2""",,"=""""","=""L6772""",
"=""45g,a""","=""""",,"=""0.00360912""","=""0.87572""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2D*).7d""","=""3S*""","=""1""",,"=""""","=""L6772""",
"=""35g,a*""","=""""",,"=""0.00000000""","=""0.87140""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).6d""","=""3P*""","=""2""",,"=""""","=""L6772""",
"=""35g,a*""","=""""",,"=""0.00000000""","=""0.87140""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).6d""","=""3P*""","=""1""",,"=""""","=""L6772""",
"=""40g,a*""","=""""",,"=""0.00000000""","=""0.8689""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).8s""","=""3D*""","=""3""",,"=""""","=""L6159""",
"=""40g,a*""","=""""",,"=""0.00000000""","=""0.8689""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).8s""","=""3D*""","=""1""",,"=""""","=""L6159""",
"=""40g,a*""","=""""",,"=""0.00000000""","=""0.8689""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).8s""","=""3D*""","=""2""",,"=""""","=""L6159""",
"=""g,a,w""","=""""",,"=""0.00000000""","=""0.86804a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).6d""","=""3S*""","=""1""",,"=""""","=""L1500""",
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.8666a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).6d""","=""3D*""","=""3""",,"=""""","=""L6752""",
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.8666a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).6d""","=""3D*""","=""1""",,"=""""","=""L6752""",
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.8666a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).6d""","=""3D*""","=""2""",,"=""""","=""L6752""",
"=""g,a,w""","=""""",,"=""0.00360912""","=""0.86804a""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2D*).6d""","=""3S*""","=""1""",,"=""""","=""L1500""",
"=""40g,a""","=""""",,"=""0.00360912""","=""0.86735?""","=""3s2.3p4""","=""3P""","=""1""","=""3s2.3p3.(2P*).5s""","=""3P*""","=""0""",,"=""""","=""L6772""",
