intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""""","=""1.399e+06""",AA,"=""0.1358121""","=""0.383929""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.9d""","=""2D""","=""3/2""",,"=""T6835LS""","=""""",
"=""""","=""2.797e+05""",AA,"=""0.1358152""","=""0.383929""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.9d""","=""2D""","=""3/2""",,"=""T6835LS""","=""""",
"=""""","=""1.678e+06""",AA,"=""0.1358152""","=""0.383929""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.9d""","=""2D""","=""5/2""",,"=""T6835LS""","=""""",
"=""3*""","=""2.011e+06""",AA,"=""0.1358121""","=""0.380648""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.8d""","=""2D""","=""3/2""",,"=""T6835LS""","=""L7397""",
"=""3*""","=""2.413e+06""",AA,"=""0.1358152""","=""0.380648""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.8d""","=""2D""","=""5/2""",,"=""T6835LS""","=""L7397""",
"=""3*""","=""4.023e+05""",AA,"=""0.1358152""","=""0.380648""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.8d""","=""2D""","=""3/2""",,"=""T6835LS""","=""L7397""",
"=""""","=""3.37e+05""",A,"=""0.1358121""","=""0.378970""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.8s""","=""2S""","=""1/2""",,"=""T5118LS""","=""""",
"=""""","=""6.76e+05""",A,"=""0.1358152""","=""0.378970""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.8s""","=""2S""","=""1/2""",,"=""T5118LS""","=""""",
"=""6*""","=""3.041e+06""",AA,"=""0.1358121""","=""0.375866""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.7d""","=""2D""","=""3/2""",,"=""T6835LS""","=""L7397""",
"=""6*""","=""6.082e+05""",AA,"=""0.1358152""","=""0.375866""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.7d""","=""2D""","=""3/2""",,"=""T6835LS""","=""L7397""",
"=""6*""","=""3.649e+06""",AA,"=""0.1358152""","=""0.375866""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.7d""","=""2D""","=""5/2""",,"=""T6835LS""","=""L7397""",
"=""""","=""5.18e+05""",A,"=""0.1358121""","=""0.373327""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.7s""","=""2S""","=""1/2""",,"=""T5118LS""","=""""",
"=""""","=""1.04e+06""",A,"=""0.1358152""","=""0.373327""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.7s""","=""2S""","=""1/2""",,"=""T5118LS""","=""""",
"=""20""","=""4.964e+06""",AA,"=""0.1358121""","=""0.3684919""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.6d""","=""2D""","=""3/2""",,"=""T6835LS""","=""L7397""",
