intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""40*""","=""7.80e+05""",D,"=""0.00000000""","=""0.96055756""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).5d""","=""3D*""","=""1""",,"=""T5713LS""","=""L3760""",
"=""40*""","=""2.81e+07""",C+,"=""0.00000000""","=""0.96055756""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).5d""","=""3D*""","=""3""",,"=""T5713LS""","=""L3760""",
"=""40*""","=""7.02e+06""",C,"=""0.00000000""","=""0.96055756""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).5d""","=""3D*""","=""2""",,"=""T5713LS""","=""L3760""",
"=""""","=""1.16e+07""",C,"=""0.00144222""","=""0.96055756""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).5d""","=""3D*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""2.10e+07""",C+,"=""0.00144222""","=""0.96055756""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).5d""","=""3D*""","=""2""",,"=""T5713LS""","=""""",
"=""""","=""1.55e+07""",C,"=""0.00206837""","=""0.96055756""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(4S*).5d""","=""3D*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""1.94e+07""",C,"=""0.00000000""","=""0.95833611""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).6s""","=""3S*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""1.16e+07""",C,"=""0.00144222""","=""0.95833611""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).6s""","=""3S*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""3.85e+06""",C,"=""0.00206837""","=""0.95833611""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(4S*).6s""","=""3S*""","=""1""",,"=""T5713LS""","=""""",
"=""90*""","=""1.62e+06""",C+,"=""0.00000000""","=""0.93777115""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""1""",,"=""T5803,LS""","=""L3760""",
"=""90*""","=""5.85e+07""",C+,"=""0.00000000""","=""0.93777010""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""3""",,"=""T5803,LS""","=""L3760""",
"=""90*""","=""1.46e+07""",C+,"=""0.00000000""","=""0.93777073""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""2""",,"=""T5803,LS""","=""L3760""",
"=""""","=""4.37e+07""",C+,"=""0.00144222""","=""0.93777073""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""2""",,"=""T5803,LS""","=""""",
"=""""","=""2.42e+07""",C+,"=""0.00144222""","=""0.93777115""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""1""",,"=""T5803,LS""","=""""",
"=""""","=""3.23e+07""",C+,"=""0.00206837""","=""0.93777115""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""1""",,"=""T5803,LS""","=""""",
"=""""","=""1.10e+05""",C,"=""0.00000000""","=""0.93552522""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).3s""","=""1D*""","=""2""",,"=""T5986""","=""""",
"=""""","=""2.22e+04""",C,"=""0.00144222""","=""0.93552522""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).3s""","=""1D*""","=""2""",,"=""T5986""","=""""",
"=""40""","=""3.86e+07""",C+,"=""0.00000000""","=""0.93324677""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).5s""","=""3S*""","=""1""",,"=""T5713LS""","=""L3760""",
"=""""","=""2.30e+07""",C+,"=""0.00144222""","=""0.93324677""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).5s""","=""3S*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""7.66e+06""",C,"=""0.00206837""","=""0.93324677""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(4S*).5s""","=""3S*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""6.47e+06""",B,"=""0.00000000""","=""0.92179603""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""1""",,"=""T5803,LS""","=""""",
"=""""","=""5.77e+07""",B,"=""0.00000000""","=""0.92172408""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""2""",,"=""T5803,LS""","=""""",
