intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""20""","=""2.85e+07""",B+,"=""0.000000000""","=""1.518685876""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""",,"=""T5842""","=""L6178""",
"=""40""","=""3.95e+07""",A,"=""0.000000000""","=""1.511908552""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""1""",,"=""T6844""","=""L6178""",
"=""50""","=""4.03e+07""",B+,"=""0.000000000""","=""1.480222812""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[3/2]*""","=""1""",,"=""T6844""","=""L6178""",
"=""50""","=""8.0e+07""",B,"=""0.000000000""","=""1.472941237""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[3/2]*""","=""1""",,"=""T6844n,T6976""","=""L6178""",
"=""40""","=""2.66e+07""",C,"=""0.000000000""","=""1.471916575""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[1/2]*""","=""1""",,"=""T6844n,T6976""","=""L6178""",
"=""60""","=""9.45e+07""",B+,"=""0.000000000""","=""1.453786423""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""1""",,"=""T6844""","=""L6178""",
"=""60""","=""7.23e+07""",B+,"=""0.000000000""","=""1.447055556""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""",,"=""T5842""","=""L6178""",
"=""300""","=""5.88e+08""",A,"=""0.000000000""","=""1.238309106""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).3s""","=""2[1/2]*""","=""1""",,"=""T6496""","=""L6178""",
"=""120""","=""4.40e+07""",A,"=""0.000000000""","=""1.225283180""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""",,"=""T6496""","=""L1407""",
intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""80""","=""""",,"=""1.221479122""","=""1.5770880""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<1/2>).9p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""80*""","=""""",,"=""1.221479122""","=""1.575325""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).11p""","=""2[3/2]""","=""1""",,"=""""","=""L3469""",
"=""80*""","=""""",,"=""1.221479122""","=""1.575325""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).11p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""20""","=""""",,"=""1.225283180""","=""1.5770880""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<1/2>).9p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""100*""","=""""",,"=""1.221479122""","=""1.573121""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).10p""","=""2[3/2]""","=""1""",,"=""""","=""L3469""",
"=""100*""","=""""",,"=""1.221479122""","=""1.573124""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).10p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""30""","=""""",,"=""1.221479122""","=""1.573058""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).10p""","=""2[5/2]""","=""3""",,"=""""","=""L3469""",
"=""20""","=""""",,"=""1.221479122""","=""1.572602""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<1/2>).8p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""500""","=""""",,"=""1.221479122""","=""1.572508""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<1/2>).8p""","=""2[1/2]""","=""1""",,"=""""","=""L3469""",
"=""300*""","=""""",,"=""1.221479122""","=""1.570040""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).9p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
"=""300*""","=""""",,"=""1.221479122""","=""1.5700329""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).9p""","=""2[3/2]""","=""1""",,"=""""","=""L3469""",
"=""20""","=""""",,"=""1.221479122""","=""1.56999526""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).9p""","=""2[5/2]""","=""2""",,"=""""","=""L2637""",
"=""50""","=""""",,"=""1.221479122""","=""1.569951""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).9p""","=""2[5/2]""","=""3""",,"=""""","=""L3469""",
"=""250""","=""""",,"=""1.225283180""","=""1.573440""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).10p""","=""2[1/2]""","=""0""",,"=""""","=""L3469""",
"=""50*""","=""""",,"=""1.225283180""","=""1.573121""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).10p""","=""2[3/2]""","=""1""",,"=""""","=""L3469""",
"=""50*""","=""""",,"=""1.225283180""","=""1.573124""","=""2s2.2p5.(2P*<3/2>).3s""","=""2[3/2]*""","=""1""","=""2s2.2p5.(2P*<3/2>).10p""","=""2[3/2]""","=""2""",,"=""""","=""L3469""",
