intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""g,a""","=""""",,"=""0.00000000""","=""0.5613928""","=""2p6.3s2""","=""1S""","=""0""","=""3s.42p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5613627""","=""2p6.3s2""","=""1S""","=""0""","=""3s.41p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5613302""","=""2p6.3s2""","=""1S""","=""0""","=""3s.40p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5612951""","=""2p6.3s2""","=""1S""","=""0""","=""3s.39p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5612568""","=""2p6.3s2""","=""1S""","=""0""","=""3s.38p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5612159""","=""2p6.3s2""","=""1S""","=""0""","=""3s.37p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5611705""","=""2p6.3s2""","=""1S""","=""0""","=""3s.36p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5611217""","=""2p6.3s2""","=""1S""","=""0""","=""3s.35p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5610681""","=""2p6.3s2""","=""1S""","=""0""","=""3s.34p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5610095""","=""2p6.3s2""","=""1S""","=""0""","=""3s.33p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5609453""","=""2p6.3s2""","=""1S""","=""0""","=""3s.32p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5608740""","=""2p6.3s2""","=""1S""","=""0""","=""3s.31p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5607961""","=""2p6.3s2""","=""1S""","=""0""","=""3s.30p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5607093""","=""2p6.3s2""","=""1S""","=""0""","=""3s.29p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5606126""","=""2p6.3s2""","=""1S""","=""0""","=""3s.28p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5605043""","=""2p6.3s2""","=""1S""","=""0""","=""3s.27p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5603828""","=""2p6.3s2""","=""1S""","=""0""","=""3s.26p""","=""1P*""","=""1""",,"=""""","=""L2195""",
